observableId	simulationCondition	preequilibrationCondition	observableParameters	time	measurement	noiseParameters
Bacnorm	model1_data9			1750	0.368087667	
Bacnorm	model1_data9			1755	0.369350083	
Bacnorm	model1_data9			1760	0.372325812	
Bacnorm	model1_data9			1765	0.373994021	
Bacnorm	model1_data9			1770	0.375414235	
Bacnorm	model1_data9			1775	0.37861539	
Bacnorm	model1_data9			1780	0.379967995	
Bacnorm	model1_data9			1785	0.381523454	
Bacnorm	model1_data9			1790	0.385468562	
Bacnorm	model1_data9			1795	0.387767961	
Bacnorm	model1_data9			1800	0.389120624	
Bacnorm	model1_data9			1805	0.391149494	
Bacnorm	model1_data9			1810	0.394305529	
Bacnorm	model1_data9			1815	0.397146011	
Bacnorm	model1_data9			1820	0.396988244	
Bacnorm	model1_data9			1825	0.399761059	
Bacnorm	model1_data9			1830	0.401406684	
Bacnorm	model1_data9			1835	0.403841389	
Bacnorm	model1_data9			1840	0.407110205	
Bacnorm	model1_data9			1845	0.409905517	
Bacnorm	model1_data9			1850	0.410559324	
Bacnorm	model1_data9			1855	0.41319685	
Bacnorm	model1_data9			1860	0.415744287	
Bacnorm	model1_data9			1865	0.416172586	
Bacnorm	model1_data9			1870	0.420748923	
Bacnorm	model1_data9			1875	0.421132131	
Bacnorm	model1_data9			1880	0.425032158	
Bacnorm	model1_data9			1885	0.425708412	
Bacnorm	model1_data9			1890	0.42848124	
Bacnorm	model1_data9			1895	0.430915936	
Bacnorm	model1_data9			1900	0.43395928	
Bacnorm	model1_data9			1905	0.435402041	
Bacnorm	model1_data9			1910	0.438129791	
Bacnorm	model1_data9			1915	0.440271453	
Bacnorm	model1_data9			1920	0.443089326	
Bacnorm	model1_data9			1925	0.445005515	
Bacnorm	model1_data9			1930	0.448882977	
Bacnorm	model1_data9			1935	0.450190492	
Bacnorm	model1_data9			1940	0.45073157	
Bacnorm	model1_data9			1945	0.455150019	
Bacnorm	model1_data9			1950	0.457066227	
Bacnorm	model1_data9			1955	0.4584188	
Bacnorm	model1_data9			1960	0.463423444	
Bacnorm	model1_data9			1965	0.464370271	
Bacnorm	model1_data9			1970	0.466106096	
Bacnorm	model1_data9			1975	0.470141326	
Bacnorm	model1_data9			1980	0.473139619	
Bacnorm	model1_data9			1985	0.473680644	
Bacnorm	model1_data9			1990	0.477445368	
Bacnorm	model1_data9			1995	0.479564496	
Bacnorm	model1_data9			2000	0.481909008	
Bacnorm	model1_data9			2005	0.485470839	
Bacnorm	model1_data9			2010	0.48729684	
Bacnorm	model1_data9			2015	0.490881234	
Bacnorm	model1_data9			2020	0.492707247	
Bacnorm	model1_data9			2025	0.495141927	
Bacnorm	model1_data9			2030	0.496832634	
Bacnorm	model1_data9			2035	0.499718193	
Bacnorm	model1_data9			2040	0.503280059	
Bacnorm	model1_data9			2045	0.506391073	
Bacnorm	model1_data9			2050	0.507743629	
Bacnorm	model1_data9			2055	0.510584106	
Bacnorm	model1_data9			2060	0.514439003	
Bacnorm	model1_data9			2065	0.515678888	
Bacnorm	model1_data9			2070	0.516760946	
Bacnorm	model1_data9			2075	0.52000724	
Bacnorm	model1_data9			2080	0.522915317	
Bacnorm	model1_data9			2085	0.52460603	
Bacnorm	model1_data9			2090	0.527919961	
Bacnorm	model1_data9			2095	0.530399716	
Bacnorm	model1_data9			2100	0.533397989	
Bacnorm	model1_data9			2105	0.535517055	
Bacnorm	model1_data9			2110	0.538515268	
Bacnorm	model1_data9			2115	0.540972517	
Bacnorm	model1_data9			2120	0.543001401	
Bacnorm	model1_data9			2125	0.545729153	
Bacnorm	model1_data9			2130	0.549110649	
Bacnorm	model1_data9			2135	0.550440737	
Bacnorm	model1_data9			2140	0.554160402	
Bacnorm	model1_data9			2145	0.55540028	
Bacnorm	model1_data9			2150	0.556933182	
Bacnorm	model1_data9			2155	0.561396806	
Bacnorm	model1_data9			2160	0.562704328	
Bacnorm	model1_data9			2165	0.565995651	
Bacnorm	model1_data9			2170	0.568182331	
Bacnorm	model1_data9			2175	0.570414128	
Bacnorm	model1_data9			2180	0.572510669	
Bacnorm	model1_data9			2185	0.57519334	
Bacnorm	model1_data9			2190	0.57778579	
Bacnorm	model1_data9			2195	0.579634381	
Bacnorm	model1_data9			2200	0.58233952	
Bacnorm	model1_data9			2205	0.584729159	
Bacnorm	model1_data9			2210	0.58565345	
Bacnorm	model1_data9			2215	0.587479421	
Bacnorm	model1_data9			2220	0.589914109	
Bacnorm	model1_data9			2225	0.591897962	
Bacnorm	model1_data9			2230	0.595076529	
Bacnorm	model1_data9			2235	0.597646493	
Bacnorm	model1_data9			2240	0.598458017	
Bacnorm	model1_data9			2245	0.599742979	
Bacnorm	model1_data9			2250	0.602583484	
Bacnorm	model1_data9			2255	0.605491587	
Bacnorm	model1_data9			2260	0.605829735	
Bacnorm	model1_data9			2265	0.609977662	
Bacnorm	model1_data9			2270	0.611984041	
Bacnorm	model1_data9			2275	0.61387767	
Bacnorm	model1_data9			2280	0.616763238	
Bacnorm	model1_data9			2285	0.618341273	
Bacnorm	model1_data9			2290	0.620167281	
Bacnorm	model1_data9			2295	0.621812911	
Bacnorm	model1_data9			2300	0.623300803	
Bacnorm	model1_data9			2305	0.624856308	
Bacnorm	model1_data9			2310	0.626096152	
Bacnorm	model1_data9			2315	0.628666135	
Bacnorm	model1_data9			2320	0.629951097	
Bacnorm	model1_data9			2325	0.632318171	
Bacnorm	model1_data9			2330	0.635519287	
Bacnorm	model1_data9			2335	0.635902542	
Bacnorm	model1_data9			2340	0.638562627	
Bacnorm	model1_data9			2345	0.640794413	
Bacnorm	model1_data9			2350	0.642890995	
Bacnorm	model1_data9			2355	0.643386908	
Bacnorm	model1_data9			2360	0.645235478	
Bacnorm	model1_data9			2365	0.647692696	
Bacnorm	model1_data9			2370	0.648436612	
Bacnorm	model1_data9			2375	0.651164403	
Bacnorm	model1_data9			2380	0.653599032	
Bacnorm	model1_data9			2385	0.653553946	
Bacnorm	model1_data9			2390	0.654636032	
Bacnorm	model1_data9			2395	0.657206014	
Bacnorm	model1_data9			2400	0.659527934	
Bacnorm	model1_data9			2405	0.659482875	
Bacnorm	model1_data9			2410	0.662165512	
Bacnorm	model1_data9			2415	0.662819261	
Bacnorm	model1_data9			2420	0.666268431	
Bacnorm	model1_data9			2425	0.665028556	
Bacnorm	model1_data9			2430	0.669199051	
Bacnorm	model1_data9			2435	0.669244163	
Bacnorm	model1_data9			2440	0.671949346	
Bacnorm	model1_data9			2445	0.671227937	
Bacnorm	model1_data9			2450	0.673865508	
Bacnorm	model1_data9			2455	0.676683395	
Bacnorm	model1_data9			2460	0.677878256	
Bacnorm	model1_data9			2465	0.679704212	
Bacnorm	model1_data9			2470	0.682905393	
Bacnorm	model1_data9			2475	0.681282248	
Bacnorm	model1_data9			2480	0.686106576	
Bacnorm	model1_data9			2485	0.685813491	
Bacnorm	model1_data9			2490	0.689104802	
Bacnorm	model1_data9			2495	0.689713461	
Bacnorm	model1_data9			2500	0.691494376	
Bacnorm	model1_data9			2505	0.692824494	
Bacnorm	model1_data9			2510	0.695709993	
Bacnorm	model1_data9			2515	0.69834757	
Bacnorm	model1_data9			2520	0.699249314	
Bacnorm	model1_data9			2525	0.701819231	
Bacnorm	model1_data9			2530	0.703059166	
Bacnorm	model1_data9			2535	0.705764318	
Bacnorm	model1_data9			2540	0.707184601	
Bacnorm	model1_data9			2545	0.709010582	
Bacnorm	model1_data9			2550	0.711625634	
Bacnorm	model1_data9			2555	0.714691481	
Bacnorm	model1_data9			2560	0.715164901	
Bacnorm	model1_data9			2565	0.71721632	
Bacnorm	model1_data9			2570	0.719493242	
Bacnorm	model1_data9			2575	0.721837716	
Bacnorm	model1_data9			2580	0.725827906	
Bacnorm	model1_data9			2585	0.726887421	
Bacnorm	model1_data9			2590	0.728533133	
Bacnorm	model1_data9			2595	0.732388037	
Bacnorm	model1_data9			2600	0.733898406	
Bacnorm	model1_data9			2605	0.734484536	
Bacnorm	model1_data9			2610	0.737009397	
Bacnorm	model1_data9			2615	0.741270078	
Bacnorm	model1_data9			2620	0.74176603	
Bacnorm	model1_data9			2625	0.7438626	
Bacnorm	model1_data9			2630	0.748641773	
Bacnorm	model1_data9			2635	0.749836555	
Bacnorm	model1_data9			2640	0.75168511	
Bacnorm	model1_data9			2645	0.753218103	
Bacnorm	model1_data9			2650	0.757253298	
Bacnorm	model1_data9			2655	0.75930476	
Bacnorm	model1_data9			2660	0.761446381	
Bacnorm	model1_data9			2665	0.763430185	
Bacnorm	model1_data9			2670	0.766518668	
Bacnorm	model1_data9			2675	0.773800121	
Bacnorm	model1_data9			2680	0.775333075	
Bacnorm	model1_data9			2685	0.779210552	
Bacnorm	model1_data9			2690	0.779954473	
Bacnorm	model1_data9			2695	0.783200701	
Bacnorm	model1_data9			2700	0.785703029	
Bacnorm	model1_data9			2705	0.788971822	
Bacnorm	model1_data9			2710	0.792849234	
Bacnorm	model1_data9			2715	0.795892615	
Bacnorm	model1_data9			2720	0.798597808	
Bacnorm	model1_data9			2725	0.802858489	
Bacnorm	model1_data9			2730	0.807615143	
Bacnorm	model1_data9			2735	0.808809924	
Bacnorm	model1_data9			2740	0.813115702	
Bacnorm	model1_data9			2745	0.815775848	
Bacnorm	model1_data9			2750	0.81931513	
Bacnorm	model1_data9			2755	0.82447758	
Bacnorm	model1_data9			2760	0.827340601	
Bacnorm	model1_data9			2765	0.834126147	
Bacnorm	model1_data9			2770	0.834915152	
Bacnorm	model1_data9			2775	0.84010012	
Bacnorm	model1_data9			2780	0.841272357	
Bacnorm	model1_data9			2785	0.843143465	
Bacnorm	model1_data9			2790	0.845307584	
Bacnorm	model1_data9			2795	0.84762957	
Bacnorm	model1_data9			2800	0.84722378	
Bacnorm	model1_data9			2805	0.850943464	
Bacnorm	model1_data9			2810	0.85022205	
Bacnorm	model1_data9			2815	0.84927527	
Bacnorm	model1_data9			2820	0.851281589	
Bacnorm	model1_data9			2825	0.851236482	
Bacnorm	model1_data9			2830	0.853130185	
Bacnorm	model1_data9			2835	0.851484506	
Bacnorm	model1_data9			2840	0.85161977	
Bacnorm	model1_data9			2845	0.851123783	
Bacnorm	model1_data9			2850	0.851619757	
Bacnorm	model1_data9			2855	0.850898346	
Bacnorm	model1_data9			2860	0.852408774	
Bacnorm	model1_data9			2865	0.84974862	
Bacnorm	model1_data9			2870	0.849951572	
Bacnorm	model1_data9			2875	0.851033652	
Bacnorm	model1_data9			2880	0.85263423	
Bacnorm	model1_data9			2885	0.853085059	
Bacnorm	model1_data9			2890	0.852341144	
Bacnorm	model1_data9			2895	0.852837059	
Bacnorm	model1_data9			2900	0.853986796	
Bacnorm	model1_data9			2905	0.854415093	
Bacnorm	model1_data9			2910	0.854257325	
Bacnorm	model1_data9			2915	0.853400657	
Bacnorm	model1_data9			2920	0.854392611	
Bacnorm	model1_data9			2925	0.852882153	
Bacnorm	model1_data9			2930	0.854550348	
Bacnorm	model1_data9			2935	0.855181605	
Bacnorm	model1_data9			2940	0.854865975	
Bacnorm	model1_data9			2945	0.856646893	
Bacnorm	model1_data9			2950	0.857706476	
Bacnorm	model1_data9			2955	0.858044625	
Bacnorm	model1_data9			2960	0.856691972	
Bacnorm	model1_data9			2965	0.857976954	
Bacnorm	model1_data9			2970	0.858112236	
Bacnorm	model1_data9			2975	0.859126707	
Bacnorm	model1_data9			2980	0.858946315	
Bacnorm	model1_data9			2985	0.859509944	
Bacnorm	model1_data9			2990	0.86079487	
Bacnorm	model1_data9			2995	0.862395454	
Bacnorm	model1_data9			3000	0.861629018	
Bacnorm	model1_data9			3005	0.862170029	
Bacnorm	model1_data9			3010	0.863883298	
Bacnorm	model1_data9			3015	0.866385604	
Bacnorm	model1_data9			3020	0.86498796	
Bacnorm	model1_data9			3025	0.8654839	
Bacnorm	model1_data9			3030	0.868031279	
Bacnorm	model1_data9			3035	0.869609343	
Bacnorm	model1_data9			3040	0.868707632	
Bacnorm	model1_data9			3045	0.870668854	
Bacnorm	model1_data9			3050	0.870217981	
Bacnorm	model1_data9			3055	0.871277549	
Bacnorm	model1_data9			3060	0.873216246	
Bacnorm	model1_data9			3065	0.873734736	
Bacnorm	model1_data9			3070	0.873103545	
Bacnorm	model1_data9			3075	0.875493141	
Bacnorm	model1_data9			3080	0.87542548	
Bacnorm	model1_data9			3085	0.877319144	
Bacnorm	model1_data9			3090	0.877544576	
Bacnorm	model1_data9			3095	0.879145133	
Bacnorm	model1_data9			3100	0.879302997	
Bacnorm	model1_data9			3105	0.87765733	
Bacnorm	model1_data9			3110	0.881467157	
Bacnorm	model1_data9			3115	0.880971199	
Bacnorm	model1_data9			3120	0.882504134	
Bacnorm	model1_data9			3125	0.883856751	
Bacnorm	model1_data9			3130	0.884149771	
Bacnorm	model1_data9			3135	0.883315682	
Bacnorm	model1_data9			3140	0.883969408	
Bacnorm	model1_data9			3145	0.886606986	
Bacnorm	model1_data9			3150	0.88613358	
Bacnorm	model1_data9			3155	0.887215672	
Bacnorm	model1_data9			3160	0.888771203	
Bacnorm	model1_data9			3165	0.890754972	
Bacnorm	model1_data9			3170	0.889312221	
Bacnorm	model1_data9			3175	0.891769448	
Bacnorm	model1_data9			3180	0.88956019	
Bacnorm	model1_data9			3185	0.892513382	
Bacnorm	model1_data9			3190	0.891814525	
Bacnorm	model1_data9			3195	0.893099517	
Bacnorm	model1_data9			3200	0.892603551	
Bacnorm	model1_data9			3205	0.893911054	
Bacnorm	model1_data9			3210	0.895466548	
Bacnorm	model1_data9			3215	0.894587351	
Bacnorm	model1_data9			3220	0.896931824	
Bacnorm	model1_data9			3225	0.898600085	
Bacnorm	model1_data9			3230	0.898870579	
Bacnorm	model1_data9			3235	0.898374615	
Bacnorm	model1_data9			3240	0.897946276	
Bacnorm	model1_data9			3245	0.899118572	
Bacnorm	model1_data9			3250	0.899772299	
Bacnorm	model1_data9			3255	0.898690259	
Bacnorm	model1_data9			3260	0.902297149	
Bacnorm	model1_data9			3265	0.901981544	
Bacnorm	model1_data9			3270	0.902838198	
Bacnorm	model1_data9			3275	0.904979862	
Bacnorm	model1_data9			3280	0.903785043	
Bacnorm	model1_data9			3285	0.905385629	
Bacnorm	model1_data9			3290	0.905881537	
Bacnorm	model1_data9			3295	0.90788791	
Bacnorm	model1_data9			3300	0.907865379	
Bacnorm	model1_data9			3305	0.906896038	
Bacnorm	model1_data9			3310	0.907504666	
Bacnorm	model1_data9			3315	0.907076349	
Bacnorm	model1_data9			3320	0.909781544	
Bacnorm	model1_data9			3325	0.910863619	
Bacnorm	model1_data9			3330	0.910638192	
Bacnorm	model1_data9			3335	0.911472286	
Bacnorm	model1_data9			3340	0.911630127	
Bacnorm	model1_data9			3345	0.912644558	
Bacnorm	model1_data9			3350	0.9134336	
Bacnorm	model1_data9			3355	0.914786174	
Bacnorm	model1_data9			3360	0.913140525	
Bacnorm	model1_data9			3365	0.916634729	
Bacnorm	model1_data9			3370	0.91699543	
Bacnorm	model1_data9			3375	0.916860198	
Bacnorm	model1_data9			3380	0.916724926	
Bacnorm	model1_data9			3385	0.91719831	
Bacnorm	model1_data9			3390	0.918731241	
Bacnorm	model1_data9			3395	0.919137079	
Bacnorm	model1_data9			3400	0.920805245	
Bacnorm	model1_data9			3405	0.917852083	
Bacnorm	model1_data9			3410	0.921774602	
Bacnorm	model1_data9			3415	0.921932398	
Bacnorm	model1_data9			3420	0.922180414	
Bacnorm	model1_data9			3425	0.921752082	
Bacnorm	model1_data9			3430	0.924637643	
Bacnorm	model1_data9			3435	0.924389638	
Bacnorm	model1_data9			3440	0.925088462	
Bacnorm	model1_data9			3445	0.924028972	
Bacnorm	model1_data9			3450	0.925449171	
Bacnorm	model1_data9			3455	0.926734157	
Bacnorm	model1_data9			3460	0.927027227	
Bacnorm	model1_data9			3465	0.926959621	
Bacnorm	model1_data9			3470	0.928109314	
Bacnorm	model1_data9			3475	0.930634148	
Bacnorm	model1_data9			3480	0.930769439	
Bacnorm	model1_data9			3485	0.929912774	
Bacnorm	model1_data9			3490	0.931626054	
Bacnorm	model1_data9			3495	0.93065669	
Bacnorm	model1_data9			3500	0.931468257	
Bacnorm	model1_data9			3505	0.932933546	
Bacnorm	model1_data9			3510	0.932437597	
Bacnorm	model1_data9			3515	0.933226633	
Bacnorm	model1_data9			3520	0.933406981	
Bacnorm	model1_data9			3525	0.93451159	
Bacnorm	model1_data9			3530	0.934511635	
Bacnorm	model1_data9			3535	0.935954393	
Bacnorm	model1_data9			3540	0.934398879	
Bacnorm	model1_data9			3545	0.935954399	
Bacnorm	model1_data9			3550	0.938659564	
Bacnorm	model1_data9			3555	0.938839954	
Bacnorm	model1_data9			3560	0.938546855	
Bacnorm	model1_data9			3565	0.938005836	
IndconcNormRange	model1_data9			0	0.0	
IndconcNormRange	model1_data9			5	0.000563613	
IndconcNormRange	model1_data9			10	0.000573003	
IndconcNormRange	model1_data9			15	0.000601552	
IndconcNormRange	model1_data9			20	0.000648154	
IndconcNormRange	model1_data9			25	0.000648154	
IndconcNormRange	model1_data9			30	0.000680078	
IndconcNormRange	model1_data9			35	0.00071839	
IndconcNormRange	model1_data9			40	0.000680079	
IndconcNormRange	model1_data9			45	0.000648154	
IndconcNormRange	model1_data9			50	0.000648154	
IndconcNormRange	model1_data9			55	0.000554953	
IndconcNormRange	model1_data9			60	0.000605671	
IndconcNormRange	model1_data9			65	0.000648154	
IndconcNormRange	model1_data9			70	0.000594739	
IndconcNormRange	model1_data9			75	0.000469678	
IndconcNormRange	model1_data9			80	0.000432104	
IndconcNormRange	model1_data9			85	0.000648154	
IndconcNormRange	model1_data9			90	0.000450888	
IndconcNormRange	model1_data9			95	0.000606036	
IndconcNormRange	model1_data9			100	0.000648154	
IndconcNormRange	model1_data9			105	0.000648154	
IndconcNormRange	model1_data9			110	0.000667308	
IndconcNormRange	model1_data9			115	0.000479067	
IndconcNormRange	model1_data9			120	0.000338168	
IndconcNormRange	model1_data9			125	0.000356957	
IndconcNormRange	model1_data9			130	0.000610892	
IndconcNormRange	model1_data9			135	0.000718759	
IndconcNormRange	model1_data9			140	0.000388082	
IndconcNormRange	model1_data9			145	0.000403866	
IndconcNormRange	model1_data9			150	0.000291202	
IndconcNormRange	model1_data9			155	0.000231829	
IndconcNormRange	model1_data9			160	0.000563613	
IndconcNormRange	model1_data9			165	0.000417003	
IndconcNormRange	model1_data9			170	0.000517321	
IndconcNormRange	model1_data9			175	0.000479072	
IndconcNormRange	model1_data9			180	0.000722078	
IndconcNormRange	model1_data9			185	0.000648154	
IndconcNormRange	model1_data9			190	0.000731161	
IndconcNormRange	model1_data9			195	0.000521493	
IndconcNormRange	model1_data9			200	0.000613528	
IndconcNormRange	model1_data9			205	0.000225445	
IndconcNormRange	model1_data9			210	0.000319381	
IndconcNormRange	model1_data9			215	0.000674065	
IndconcNormRange	model1_data9			220	0.000526036	
IndconcNormRange	model1_data9			225	0.000733371	
IndconcNormRange	model1_data9			230	0.000648154	
IndconcNormRange	model1_data9			235	0.000648154	
IndconcNormRange	model1_data9			240	0.000394526	
IndconcNormRange	model1_data9			245	0.000680077	
IndconcNormRange	model1_data9			250	0.000773582	
IndconcNormRange	model1_data9			255	0.00059179	
IndconcNormRange	model1_data9			260	0.000648154	
IndconcNormRange	model1_data9			265	0.000413316	
IndconcNormRange	model1_data9			270	0.001018494	
IndconcNormRange	model1_data9			275	0.000356954	
IndconcNormRange	model1_data9			280	0.000394526	
IndconcNormRange	model1_data9			285	8.45e-05	
IndconcNormRange	model1_data9			290	0.000122485	
IndconcNormRange	model1_data9			295	0.000484657	
IndconcNormRange	model1_data9			300	0.00069285	
IndconcNormRange	model1_data9			305	0.000400058	
IndconcNormRange	model1_data9			310	0.000520328	
IndconcNormRange	model1_data9			315	0.000400484	
IndconcNormRange	model1_data9			320	0.000645512	
IndconcNormRange	model1_data9			325	0.000852476	
IndconcNormRange	model1_data9			330	0.000648154	
IndconcNormRange	model1_data9			335	0.000488466	
IndconcNormRange	model1_data9			340	0.000665402	
IndconcNormRange	model1_data9			345	9.81e-05	
IndconcNormRange	model1_data9			350	0.000356956	
IndconcNormRange	model1_data9			355	0.000300592	
IndconcNormRange	model1_data9			360	0.000469678	
IndconcNormRange	model1_data9			365	0.000648154	
IndconcNormRange	model1_data9			370	0.000648154	
IndconcNormRange	model1_data9			375	0.000648154	
IndconcNormRange	model1_data9			380	0.000648154	
IndconcNormRange	model1_data9			385	0.000633114	
IndconcNormRange	model1_data9			390	0.000776592	
IndconcNormRange	model1_data9			395	0.000178477	
IndconcNormRange	model1_data9			400	0.000601187	
IndconcNormRange	model1_data9			405	0.000648154	
IndconcNormRange	model1_data9			410	0.00040392	
IndconcNormRange	model1_data9			415	0.000591792	
IndconcNormRange	model1_data9			420	0.000488466	
IndconcNormRange	model1_data9			425	0.000648154	
IndconcNormRange	model1_data9			430	0.000356524	
IndconcNormRange	model1_data9			435	0.000270142	
IndconcNormRange	model1_data9			440	0.000648154	
IndconcNormRange	model1_data9			445	0.000291198	
IndconcNormRange	model1_data9			450	0.000686463	
IndconcNormRange	model1_data9			455	0.000629364	
IndconcNormRange	model1_data9			460	0.000648154	
IndconcNormRange	model1_data9			465	0.000633851	
IndconcNormRange	model1_data9			470	0.0009291	
IndconcNormRange	model1_data9			475	0.000244234	
IndconcNormRange	model1_data9			480	0.00044033	
IndconcNormRange	model1_data9			485	0.000648154	
IndconcNormRange	model1_data9			490	0.000270139	
IndconcNormRange	model1_data9			495	0.000833325	
IndconcNormRange	model1_data9			500	0.000673692	
IndconcNormRange	model1_data9			505	0.000779235	
IndconcNormRange	model1_data9			510	0.00049706	
IndconcNormRange	model1_data9			515	0.000652266	
IndconcNormRange	model1_data9			520	0.000355791	
IndconcNormRange	model1_data9			525	0.000469679	
IndconcNormRange	model1_data9			530	0.000884405	
IndconcNormRange	model1_data9			535	0.000253627	
IndconcNormRange	model1_data9			540	0.00061058	
IndconcNormRange	model1_data9			545	0.000469673	
IndconcNormRange	model1_data9			550	0.000610582	
IndconcNormRange	model1_data9			555	0.000754429	
IndconcNormRange	model1_data9			560	0.000638762	
IndconcNormRange	model1_data9			565	0.000611622	
IndconcNormRange	model1_data9			570	0.000573001	
IndconcNormRange	model1_data9			575	0.000460283	
IndconcNormRange	model1_data9			580	0.000508352	
IndconcNormRange	model1_data9			585	0.000359901	
IndconcNormRange	model1_data9			590	0.000731162	
IndconcNormRange	model1_data9			595	0.000678116	
IndconcNormRange	model1_data9			600	9.39e-05	
IndconcNormRange	model1_data9			605	0.000197262	
IndconcNormRange	model1_data9			610	0.000501544	
IndconcNormRange	model1_data9			615	0.00057853	
IndconcNormRange	model1_data9			620	0.000527023	
IndconcNormRange	model1_data9			625	0.000595844	
IndconcNormRange	model1_data9			630	0.000196411	
IndconcNormRange	model1_data9			635	0.000403921	
IndconcNormRange	model1_data9			640	0.000529351	
IndconcNormRange	model1_data9			645	0.000703596	
IndconcNormRange	model1_data9			650	0.000381573	
IndconcNormRange	model1_data9			655	0.000915843	
IndconcNormRange	model1_data9			660	0.001058652	
IndconcNormRange	model1_data9			665	0.000457098	
IndconcNormRange	model1_data9			670	0.000592719	
IndconcNormRange	model1_data9			675	0.000306491	
IndconcNormRange	model1_data9			680	0.000831602	
IndconcNormRange	model1_data9			685	0.001043485	
IndconcNormRange	model1_data9			690	0.000969499	
IndconcNormRange	model1_data9			695	0.000748543	
IndconcNormRange	model1_data9			700	0.000779729	
IndconcNormRange	model1_data9			705	0.0008286	
IndconcNormRange	model1_data9			710	0.001088552	
IndconcNormRange	model1_data9			715	0.00091038	
IndconcNormRange	model1_data9			720	0.00099001	
IndconcNormRange	model1_data9			725	0.000580259	
IndconcNormRange	model1_data9			730	0.000817552	
IndconcNormRange	model1_data9			735	0.000760459	
IndconcNormRange	model1_data9			740	0.001074922	
IndconcNormRange	model1_data9			745	0.001022612	
IndconcNormRange	model1_data9			750	0.000859851	
IndconcNormRange	model1_data9			755	0.0008566	
IndconcNormRange	model1_data9			760	0.00114092	
IndconcNormRange	model1_data9			765	0.000581486	
IndconcNormRange	model1_data9			770	0.001202014	
IndconcNormRange	model1_data9			775	0.000919777	
IndconcNormRange	model1_data9			780	0.000776422	
IndconcNormRange	model1_data9			785	0.001423163	
IndconcNormRange	model1_data9			790	0.000763897	
IndconcNormRange	model1_data9			795	0.001148971	
IndconcNormRange	model1_data9			800	0.001217555	
IndconcNormRange	model1_data9			805	0.00089375	
IndconcNormRange	model1_data9			810	0.001638728	
IndconcNormRange	model1_data9			815	0.001284351	
IndconcNormRange	model1_data9			820	0.001812908	
IndconcNormRange	model1_data9			825	0.001816962	
IndconcNormRange	model1_data9			830	0.001751084	
IndconcNormRange	model1_data9			835	0.001982486	
IndconcNormRange	model1_data9			840	0.001799096	
IndconcNormRange	model1_data9			845	0.002323852	
IndconcNormRange	model1_data9			850	0.001971007	
IndconcNormRange	model1_data9			855	0.002273014	
IndconcNormRange	model1_data9			860	0.002623399	
IndconcNormRange	model1_data9			865	0.002390777	
IndconcNormRange	model1_data9			870	0.002927927	
IndconcNormRange	model1_data9			875	0.002643054	
IndconcNormRange	model1_data9			880	0.003085531	
IndconcNormRange	model1_data9			885	0.003128205	
IndconcNormRange	model1_data9			890	0.003441449	
IndconcNormRange	model1_data9			895	0.003314357	
IndconcNormRange	model1_data9			900	0.004000586	
IndconcNormRange	model1_data9			905	0.004205214	
IndconcNormRange	model1_data9			910	0.004596867	
IndconcNormRange	model1_data9			915	0.004651992	
IndconcNormRange	model1_data9			920	0.005357067	
IndconcNormRange	model1_data9			925	0.005478936	
IndconcNormRange	model1_data9			930	0.006103219	
IndconcNormRange	model1_data9			935	0.006509102	
IndconcNormRange	model1_data9			940	0.006549442	
IndconcNormRange	model1_data9			945	0.007008132	
IndconcNormRange	model1_data9			950	0.007356803	
IndconcNormRange	model1_data9			955	0.007546762	
IndconcNormRange	model1_data9			960	0.008506697	
IndconcNormRange	model1_data9			965	0.009516041	
IndconcNormRange	model1_data9			970	0.009699921	
IndconcNormRange	model1_data9			975	0.010243592	
IndconcNormRange	model1_data9			980	0.011270254	
IndconcNormRange	model1_data9			985	0.012001603	
IndconcNormRange	model1_data9			990	0.012073498	
IndconcNormRange	model1_data9			995	0.012716497	
IndconcNormRange	model1_data9			1000	0.013761213	
IndconcNormRange	model1_data9			1005	0.014207996	
IndconcNormRange	model1_data9			1010	0.014989879	
IndconcNormRange	model1_data9			1015	0.016514826	
IndconcNormRange	model1_data9			1020	0.017152739	
IndconcNormRange	model1_data9			1025	0.01744388	
IndconcNormRange	model1_data9			1030	0.018440639	
IndconcNormRange	model1_data9			1035	0.019562047	
IndconcNormRange	model1_data9			1040	0.019679987	
IndconcNormRange	model1_data9			1045	0.021233858	
IndconcNormRange	model1_data9			1050	0.02278233	
IndconcNormRange	model1_data9			1055	0.023540815	
IndconcNormRange	model1_data9			1060	0.023552117	
IndconcNormRange	model1_data9			1065	0.025993901	
IndconcNormRange	model1_data9			1070	0.026831958	
IndconcNormRange	model1_data9			1075	0.027276347	
IndconcNormRange	model1_data9			1080	0.028923593	
IndconcNormRange	model1_data9			1085	0.030396559	
IndconcNormRange	model1_data9			1090	0.030907312	
IndconcNormRange	model1_data9			1095	0.03219203	
IndconcNormRange	model1_data9			1100	0.033388387	
IndconcNormRange	model1_data9			1105	0.034478975	
IndconcNormRange	model1_data9			1110	0.036114442	
IndconcNormRange	model1_data9			1115	0.036943776	
IndconcNormRange	model1_data9			1120	0.039022225	
IndconcNormRange	model1_data9			1125	0.039821539	
IndconcNormRange	model1_data9			1130	0.041045604	
IndconcNormRange	model1_data9			1135	0.042459485	
IndconcNormRange	model1_data9			1140	0.04366414	
IndconcNormRange	model1_data9			1145	0.044795179	
IndconcNormRange	model1_data9			1150	0.046557194	
